username,fishname,weight,value,rating,rarity,date,category,DateTime,time,isNew,Reset Date
mccrarian,Halibut,34.06239,50,2,Uncommon,2025-02-08,Stardew Valley,08/02/2025 02:23:23 AM,02:23:23,NewRecord,2025-02-05
porges_,Tire,33.81284,11,3,Junk,2025-02-08,Vanilla,08/02/2025 02:23:45 AM,02:23:45,NewRecord,2025-02-05
chattykathy,Koi,13.69522,54,1,Uncommon,2025-02-08,Vanilla,08/02/2025 02:25:11 AM,02:25:11,Existing,2025-02-05
mccrarian,VHS Tape,0.5350446,21,2,Junk,2025-02-08,Vanilla,08/02/2025 02:28:49 AM,02:28:49,NewRecord,2025-02-05
mynameisjasonn,Rainbow Cichlid,0.5578448,73,3,Rare,2025-02-08,Vanilla,08/02/2025 02:29:10 AM,02:29:10,New,2025-02-05
novincent,Rabbitfish,1.887947,33,1,Uncommon,2025-02-08,Vanilla,08/02/2025 02:29:33 AM,02:29:33,Existing,2025-02-05
mynameisjasonn,Nugget,0.1971961,2,1,Junk,2025-02-08,Vanilla,08/02/2025 02:30:21 AM,02:30:21,NewRecord,2025-02-05
mccrarian,Hermit Crab,0.9033008,18,1,Common,2025-02-08,Vanilla,08/02/2025 02:30:43 AM,02:30:43,Existing,2025-02-05
porges_,Tuna - SV,54.77381,63,1,Rare,2025-02-08,Stardew Valley,08/02/2025 02:31:04 AM,02:31:04,New,2025-02-05
mccrarian,Pike,1.034646,10,2,Common,2025-02-08,Vanilla,08/02/2025 02:37:08 AM,02:37:08,NewRecord,2025-02-05
porges_,Trout,0.9821028,15,1,Common,2025-02-08,Vanilla,08/02/2025 02:37:29 AM,02:37:29,Existing,2025-02-05
mccrarian,Carp,7.298919,14,1,Common,2025-02-08,Vanilla,08/02/2025 02:39:23 AM,02:39:23,Existing,2025-02-05
mccrarian,Barracuda,9.520611,32,2,Common,2025-02-08,Vanilla,08/02/2025 02:46:39 AM,02:46:39,NewRecord,2025-02-05
mynameisjasonn,Octopus,10.40514,156,2,Epic,2025-02-08,Vanilla,08/02/2025 02:47:01 AM,02:47:01,New,2025-02-05
mynameisjasonn,Butterfly Fish,0.1049714,47,2,Uncommon,2025-02-08,Vanilla,08/02/2025 02:49:05 AM,02:49:05,New,2025-02-05
mccrarian,Vape,0.1849403,9,1,Junk,2025-02-08,Vanilla,08/02/2025 02:49:27 AM,02:49:27,Existing,2025-02-05
porges_,Carp - SV,44.69081,13,1,Common,2025-02-08,Stardew Valley,08/02/2025 02:49:48 AM,02:49:48,Existing,2025-02-05
mccrarian,Sardine,11.31367,26,1,Common,2025-02-08,Stardew Valley,08/02/2025 02:52:57 AM,02:52:57,New,2025-02-05
chattykathy,Trout,1.098902,16,2,Common,2025-02-08,Vanilla,08/02/2025 02:55:32 AM,02:55:32,NewRecord,2025-02-05
porges_,Mussel,0.08449307,8,1,Common,2025-02-08,Vanilla,08/02/2025 02:55:54 AM,02:55:54,Existing,2025-02-05
mynameisjasonn,Halibut,34.88137,51,2,Uncommon,2025-02-08,Stardew Valley,08/02/2025 02:56:15 AM,02:56:15,NewRecord,2025-02-05
mccrarian,CB Longneck,0.168671,2,1,Junk,2025-02-08,Vanilla,08/02/2025 02:56:37 AM,02:56:37,Existing,2025-02-05
mccrarian,Trout,0.9386578,14,1,Common,2025-02-08,Vanilla,08/02/2025 03:02:34 AM,03:02:34,Existing,2025-02-05
porges_,Perch,2.587097,26,1,Common,2025-02-08,Vanilla,08/02/2025 03:11:04 AM,03:11:04,Existing,2025-02-05
mccrarian,Arapaima,100.1953,100,2,Rare,2025-02-08,Vanilla,08/02/2025 03:12:24 AM,03:12:24,New,2025-02-05
mynameisjasonn,Powderblue Tang,0.738279,148,1,Epic,2025-02-08,Vanilla,08/02/2025 03:16:29 AM,03:16:29,New,2025-02-05
porges_,Ghost Fish,4.136347,124,1,Epic,2025-02-08,Vanilla,08/02/2025 03:47:56 AM,03:47:56,Existing,2025-02-05
mccrarian,Atlantic Cod,42.29327,32,2,Common,2025-02-08,Vanilla,08/02/2025 03:52:06 AM,03:52:06,Existing,2025-02-05
mccrarian,Black Redeye,33.52549,25,1,Common,2025-02-08,Vanilla,08/02/2025 03:55:51 AM,03:55:51,Existing,2025-02-05
mynameisjasonn,Scooter,16.67452,56,3,Junk,2025-02-08,Vanilla,08/02/2025 03:56:13 AM,03:56:13,NewRecord,2025-02-05
mynameisjasonn,Loggerhead Turtle,147.6426,153,2,Epic,2025-02-08,Vanilla,08/02/2025 03:57:48 AM,03:57:48,NewRecord,2025-02-05
porges_,Scooter,15.59455,52,2,Junk,2025-02-08,Vanilla,08/02/2025 04:17:37 AM,04:17:37,Existing,2025-02-05
chattykathy,Orange Mandarin Fish,0.1827561,164,1,Epic,2025-02-08,Vanilla,08/02/2025 04:17:59 AM,04:17:59,Existing,2025-02-05
mccrarian,Lingcod,57.26595,95,3,Rare,2025-02-08,Stardew Valley,08/02/2025 04:18:52 AM,04:18:52,NewRecord,2025-02-05
mynameisjasonn,Black Spotted Grunt,4.54212,18,1,Common,2025-02-08,Vanilla,08/02/2025 04:19:15 AM,04:19:15,Existing,2025-02-05
mccrarian,Butterfly Fish,0.09804584,44,1,Uncommon,2025-02-08,Vanilla,08/02/2025 04:49:31 AM,04:49:31,Existing,2025-02-05
mynameisjasonn,Amberjack o'Lantern,20.78841,832,1,Legendary,2025-02-08,Vanilla,08/02/2025 04:50:27 AM,04:50:27,New,2025-02-05
porges_,Octopus - SV,54.01699,105,3,Rare,2025-02-08,Stardew Valley,08/02/2025 04:51:15 AM,04:51:15,NewRecord,2025-02-05
mynameisjasonn,Butterfly Fish,0.0857217,39,1,Uncommon,2025-02-08,Vanilla,08/02/2025 04:52:15 AM,04:52:15,Existing,2025-02-05
mccrarian,Blue Discus,0.1695504,17,1,Common,2025-02-08,Vanilla,08/02/2025 04:52:43 AM,04:52:43,Existing,2025-02-05
porges_,Orange Discus,0.2551072,94,1,Epic,2025-02-08,Vanilla,08/02/2025 05:04:32 AM,05:04:32,Existing,2025-02-05
mynameisjasonn,Midnight Carp,59.3013,62,3,Uncommon,2025-02-08,Stardew Valley,08/02/2025 05:31:55 AM,05:31:55,Existing,2025-02-05
porges_,Henry's Shoe,1.873193,5,1,Junk,2025-02-08,Vanilla,08/02/2025 05:32:17 AM,05:32:17,Existing,2025-02-05
porges_,Tilapia,33.15983,53,2,Uncommon,2025-02-08,Stardew Valley,08/02/2025 05:47:36 AM,05:47:36,New,2025-02-05
palfly15,Triggerfish,19.22685,87,1,Uncommon,2025-02-08,Vanilla,08/02/2025 05:50:06 AM,05:50:06,New,2025-02-05
palfly15,Can,0.4890523,5,1,Junk,2025-02-08,Vanilla,08/02/2025 05:53:50 AM,05:53:50,Existing,2025-02-05
palfly15,Tilapia,31.22567,50,2,Uncommon,2025-02-08,Stardew Valley,08/02/2025 06:06:35 AM,06:06:35,Existing,2025-02-05
palfly15,Finnish Fish,1.962093,69,1,Rare,2025-02-08,Vanilla,08/02/2025 06:11:57 AM,06:11:57,Existing,2025-02-05
porges_,Bullhead,32.13881,48,2,Uncommon,2025-02-08,Stardew Valley,08/02/2025 06:14:37 AM,06:14:37,Existing,2025-02-05
palfly15,Fish Fillet Burger,0.8477971,4,1,Uncommon,2025-02-08,Vanilla,08/02/2025 06:15:00 AM,06:15:00,New,2025-02-05
mynameisjasonn,Trout,0.8634405,13,1,Common,2025-02-08,Vanilla,08/02/2025 06:15:21 AM,06:15:21,Existing,2025-02-05
mynameisjasonn,Blue Discus,0.1612736,16,1,Common,2025-02-08,Vanilla,08/02/2025 06:20:58 AM,06:20:58,Existing,2025-02-05
palfly15,Koi,13.55067,53,1,Uncommon,2025-02-08,Vanilla,08/02/2025 06:25:10 AM,06:25:10,Existing,2025-02-05
porges_,Flounder,18.33402,54,2,Uncommon,2025-02-08,Stardew Valley,08/02/2025 06:25:38 AM,06:25:38,New,2025-02-05
palfly15,Parrot Fish,1.67905,59,1,Rare,2025-02-08,Vanilla,08/02/2025 06:29:51 AM,06:29:51,Existing,2025-02-05
porges_,Duck Duck Ghoul,1.62707,146,1,Epic,2025-02-08,Vanilla,08/02/2025 06:30:34 AM,06:30:34,New,2025-02-05
mynameisjasonn,Sea Urchin,0.1838906,28,1,Uncommon,2025-02-08,Vanilla,08/02/2025 06:30:58 AM,06:30:58,NewRecord,2025-02-05
palfly15,Black Redeye,44.85258,34,3,Common,2025-02-08,Vanilla,08/02/2025 06:34:27 AM,06:34:27,NewRecord,2025-02-05
porges_,Perch,2.494759,25,1,Common,2025-02-08,Vanilla,08/02/2025 06:34:49 AM,06:34:49,Existing,2025-02-05
palfly15,Koi,15.32136,60,2,Uncommon,2025-02-08,Vanilla,08/02/2025 06:38:37 AM,06:38:37,Existing,2025-02-05
porges_,Diamond,0.1040938,1041,2,Legendary,2025-02-08,Vanilla,08/02/2025 06:39:50 AM,06:39:50,New,2025-02-05
badluckbrain1,Red-knobbed Starfish,0.08453325,59,1,Rare,2025-02-08,Vanilla,08/02/2025 06:40:32 AM,06:40:32,Existing,2025-02-05
palfly15,Oyster,0.5500377,66,3,Uncommon,2025-02-08,Vanilla,08/02/2025 06:41:46 AM,06:41:46,NewRecord,2025-02-05
porges_,Orangespined Unicornfish,1.061572,80,2,Rare,2025-02-08,Vanilla,08/02/2025 07:01:05 AM,07:01:05,NewRecord,2025-02-05
mynameisjasonn,Fish Fillet Burger,0.8803778,4,1,Uncommon,2025-02-08,Vanilla,08/02/2025 07:03:02 AM,07:03:02,NewRecord,2025-02-05
porges_,Bullhead,32.40099,48,2,Uncommon,2025-02-08,Stardew Valley,08/02/2025 07:03:23 AM,07:03:23,Existing,2025-02-05
porges_,Sea Urchin,0.2205507,33,3,Uncommon,2025-02-08,Vanilla,08/02/2025 07:10:26 AM,07:10:26,NewRecord,2025-02-05
mynameisjasonn,Sardine,10.40766,24,1,Common,2025-02-08,Stardew Valley,08/02/2025 07:12:43 AM,07:12:43,Existing,2025-02-05
badluckbrain1,Smallmouth Bass,25.97724,29,2,Common,2025-02-08,Stardew Valley,08/02/2025 07:13:05 AM,07:13:05,NewRecord,2025-02-05
palfly15,Walleye,34.3885,38,1,Uncommon,2025-02-08,Stardew Valley,08/02/2025 10:32:10 PM,22:32:10,New,2025-02-05
mccrarian,Orangespined Unicornfish,1.003946,75,2,Rare,2025-02-08,Vanilla,08/02/2025 10:32:34 PM,22:32:34,Existing,2025-02-05
palfly15,Clownfish,0.1712471,77,1,Rare,2025-02-08,Vanilla,08/02/2025 11:00:23 PM,23:00:23,Existing,2025-02-05
mccrarian,Hermit Crab,1.107638,22,3,Common,2025-02-08,Vanilla,08/02/2025 11:00:56 PM,23:00:56,NewRecord,2025-02-05
mccrarian,Anchovy,14.64859,26,1,Common,2025-02-08,Stardew Valley,08/02/2025 11:10:53 PM,23:10:53,Existing,2025-02-05
mynameisjasonn,Slimejack,23.73024,100,1,Epic,2025-02-08,Stardew Valley,08/02/2025 11:29:19 PM,23:29:19,Existing,2025-02-05
mccrarian,Traffic Cone,0.926286,7,1,Junk,2025-02-08,Vanilla,08/02/2025 11:31:24 PM,23:31:24,NewRecord,2025-02-05
christopherclink,Tire,31.83116,11,2,Junk,2025-02-08,Vanilla,08/02/2025 11:31:46 PM,23:31:46,Existing,2025-02-05
mynameisjasonn,Squid,43.75055,67,1,Rare,2025-02-08,Stardew Valley,08/02/2025 11:32:07 PM,23:32:07,New,2025-02-05
mccrarian,Catfish,63.80426,66,1,Rare,2025-02-08,Stardew Valley,08/02/2025 11:49:25 PM,23:49:25,Existing,2025-02-05
isamook314159,Starfish,0.09905267,30,1,Uncommon,2025-02-08,Vanilla,08/02/2025 11:49:47 PM,23:49:47,Existing,2025-02-05
mccrarian,Barracuda,8.047705,27,1,Common,2025-02-08,Vanilla,08/02/2025 11:55:58 PM,23:55:58,Existing,2025-02-05
mynameisjasonn,Branch,0.440048,2,1,Junk,2025-02-09,Vanilla,09/02/2025 12:30:07 AM,00:30:07,New,2025-02-05
alexxx_44,Scooter,12.82708,43,1,Junk,2025-02-09,Vanilla,09/02/2025 12:30:29 AM,00:30:29,Existing,2025-02-05
christopherclink,Stonefish,13.02979,53,1,Rare,2025-02-09,Stardew Valley,09/02/2025 12:30:51 AM,00:30:51,New,2025-02-05
mccrarian,Thong,0.2031548,2,2,Junk,2025-02-09,Vanilla,09/02/2025 12:41:17 AM,00:41:17,NewRecord,2025-02-05
mynameisjasonn,Can,0.4848569,5,1,Junk,2025-02-09,Vanilla,09/02/2025 12:44:58 AM,00:44:58,Existing,2025-02-05
mccrarian,Carp,6.452927,12,1,Common,2025-02-09,Vanilla,09/02/2025 01:42:35 AM,01:42:35,Existing,2025-02-05
mynameisjasonn,Blue Discus,0.1621958,16,1,Common,2025-02-09,Vanilla,09/02/2025 01:42:57 AM,01:42:57,Existing,2025-02-05
alexxx_44,Scrapermouth Mbuna,0.1811234,36,1,Uncommon,2025-02-09,Vanilla,09/02/2025 01:43:24 AM,01:43:24,Existing,2025-02-05
mynameisjasonn,Parrot Fish,2.023109,71,2,Rare,2025-02-09,Vanilla,09/02/2025 01:45:13 AM,01:45:13,Existing,2025-02-05
mccrarian,Ghostfish,34.78936,48,1,Uncommon,2025-02-09,Stardew Valley,09/02/2025 01:45:36 AM,01:45:36,NewRecord,2025-02-05
chattykathy,Halibut,29.94677,44,1,Uncommon,2025-02-09,Stardew Valley,09/02/2025 01:46:15 AM,01:46:15,Existing,2025-02-05
vphamhtx,Trout,0.9249208,14,1,Common,2025-02-09,Vanilla,09/02/2025 01:46:40 AM,01:46:40,Existing,2025-02-05
mynameisjasonn,Flounder,16.73551,49,1,Uncommon,2025-02-09,Stardew Valley,09/02/2025 02:47:36 AM,02:47:36,Existing,2025-02-05
mynameisjasonn,Gummy Sharks,1.87886,28,1,Uncommon,2025-02-09,Vanilla,09/02/2025 03:00:30 AM,03:00:30,NewRecord,2025-02-05
porges_,Fish Fillet Burger,0.8629971,4,1,Uncommon,2025-02-09,Vanilla,09/02/2025 03:01:10 AM,03:01:10,Existing,2025-02-05
thedevilkid,Ms. Angler,16.69069,307,1,Legendary,2025-02-09,Stardew Valley,09/02/2025 03:07:55 AM,03:07:55,Existing,2025-02-05
mynameisjasonn,Lion Fish,0.8636091,104,1,Epic,2025-02-09,Vanilla,09/02/2025 03:08:22 AM,03:08:22,New,2025-02-05
porges_,Piranha,1.071529,86,2,Rare,2025-02-09,Vanilla,09/02/2025 03:20:47 AM,03:20:47,New,2025-02-05
mynameisjasonn,Lingcod,41.65675,69,1,Rare,2025-02-09,Stardew Valley,09/02/2025 03:21:10 AM,03:21:10,Existing,2025-02-05
porges_,Mug,0.426934,9,1,Junk,2025-02-09,Vanilla,09/02/2025 03:39:26 AM,03:39:26,Existing,2025-02-05
porges_,Vape,0.2110811,11,2,Junk,2025-02-09,Vanilla,09/02/2025 03:41:15 AM,03:41:15,Existing,2025-02-05
mynameisjasonn,Bike,10.67264,32,2,Junk,2025-02-09,Vanilla,09/02/2025 03:54:17 AM,03:54:17,NewRecord,2025-02-05
porges_,Ghostfish,31.97448,44,1,Uncommon,2025-02-09,Stardew Valley,09/02/2025 03:54:38 AM,03:54:38,Existing,2025-02-05
porges_,Red Snapper,26.23168,40,2,Uncommon,2025-02-09,Stardew Valley,09/02/2025 03:58:14 AM,03:58:14,Existing,2025-02-05
mynameisjasonn,Blue Discus,0.1671608,17,1,Common,2025-02-09,Vanilla,09/02/2025 04:48:48 AM,04:48:48,Existing,2025-02-05
porges_,Streaked Spinefoot,0.1638085,33,1,Uncommon,2025-02-09,Vanilla,09/02/2025 04:51:05 AM,04:51:05,Existing,2025-02-05
pawfectpineapple,Rubber Ducky,0.1076542,108,2,Rare,2025-02-09,Vanilla,09/02/2025 04:51:27 AM,04:51:27,Existing,2025-02-05
mynameisjasonn,Blue Discus,0.2185812,22,2,Common,2025-02-09,Vanilla,09/02/2025 04:51:51 AM,04:51:51,NewRecord,2025-02-05
porges_,Halibut,30.8581,45,1,Uncommon,2025-02-09,Stardew Valley,09/02/2025 04:53:24 AM,04:53:24,Existing,2025-02-05
pawfectpineapple,Hermit Crab,1.053458,21,2,Common,2025-02-09,Vanilla,09/02/2025 04:57:16 AM,04:57:16,Existing,2025-02-05
mynameisjasonn,Electric Catfish,23.37148,61,2,Uncommon,2025-02-09,Vanilla,09/02/2025 04:57:40 AM,04:57:40,Existing,2025-02-05
porges_,Branch,0.4440291,2,1,Junk,2025-02-09,Vanilla,09/02/2025 04:58:05 AM,04:58:05,NewRecord,2025-02-05
ptaradactyl777,Black Redeye,40.63728,30,2,Common,2025-02-09,Vanilla,09/02/2025 04:58:31 AM,04:58:31,Existing,2025-02-05
pawfectpineapple,Sardine,11.45638,26,1,Common,2025-02-09,Stardew Valley,09/02/2025 04:59:16 AM,04:59:16,NewRecord,2025-02-05
mynameisjasonn,CB Longneck,0.2110381,2,2,Junk,2025-02-09,Vanilla,09/02/2025 05:01:02 AM,05:01:02,Existing,2025-02-05
porges_,Walleye,43.52707,48,2,Uncommon,2025-02-09,Stardew Valley,09/02/2025 05:04:42 AM,05:04:42,NewRecord,2025-02-05
pawfectpineapple,Sunfish,959.636,107,2,Rare,2025-02-09,Vanilla,09/02/2025 05:08:14 AM,05:08:14,New,2025-02-05
porges_,Crimsonfish,18.13252,389,1,Legendary,2025-02-09,Stardew Valley,09/02/2025 05:11:25 AM,05:11:25,Existing,2025-02-05
mynameisjasonn,Oyster,0.5495871,66,2,Uncommon,2025-02-09,Vanilla,09/02/2025 05:12:39 AM,05:12:39,Existing,2025-02-05
pawfectpineapple,Shad,50.35989,46,2,Uncommon,2025-02-09,Stardew Valley,09/02/2025 05:13:01 AM,05:13:01,Existing,2025-02-05
porges_,Count Quackula,1.81769,164,1,Epic,2025-02-09,Vanilla,09/02/2025 05:13:37 AM,05:13:37,New,2025-02-05
porges_,Thong,0.1750296,2,1,Junk,2025-02-09,Vanilla,09/02/2025 05:16:30 AM,05:16:30,Existing,2025-02-05
porges_,Crimsonfish,17.12458,367,1,Legendary,2025-02-09,Stardew Valley,09/02/2025 05:19:16 AM,05:19:16,Existing,2025-02-05
porges_,Traffic Cone,1.013223,8,2,Junk,2025-02-09,Vanilla,09/02/2025 05:21:12 AM,05:21:12,NewRecord,2025-02-05
porges_,Streaked Spinefoot,0.1753233,35,1,Uncommon,2025-02-09,Vanilla,09/02/2025 05:28:27 AM,05:28:27,Existing,2025-02-05
porges_,CB Longneck,0.2053085,2,2,Junk,2025-02-09,Vanilla,09/02/2025 05:48:29 AM,05:48:29,Existing,2025-02-05
mynameisjasonn,Blue Discus,0.2146218,21,2,Common,2025-02-09,Vanilla,09/02/2025 05:59:17 AM,05:59:17,Existing,2025-02-05
porges_,Strange Vase,0.4850922,10,1,Junk,2025-02-09,Vanilla,09/02/2025 06:01:12 AM,06:01:12,Existing,2025-02-05
porges_,Salmon,4.300742,32,2,Common,2025-02-09,Vanilla,09/02/2025 06:08:07 AM,06:08:07,NewRecord,2025-02-05
mynameisjasonn,Murex Shellfish,0.4415109,35,1,Uncommon,2025-02-09,Vanilla,09/02/2025 06:08:29 AM,06:08:29,Existing,2025-02-05
porges_,Salmon - SV,58.31603,44,1,Uncommon,2025-02-09,Stardew Valley,09/02/2025 06:26:05 AM,06:26:05,New,2025-02-05
chattykathy,Sailfish,78.20222,101,3,Rare,2025-02-09,Vanilla,09/02/2025 06:26:33 AM,06:26:33,New,2025-02-05
porges_,Mackerel,1.791654,18,1,Common,2025-02-09,Vanilla,09/02/2025 06:45:08 AM,06:45:08,Existing,2025-02-05
mynameisjasonn,Butterfly Fish,0.1030379,46,2,Uncommon,2025-02-09,Vanilla,09/02/2025 06:49:21 AM,06:49:21,Existing,2025-02-05
porges_,Bonytail Chub,3.292384,88,2,Rare,2025-02-09,Vanilla,09/02/2025 06:53:56 AM,06:53:56,NewRecord,2025-02-05
chattykathy,Rubber Ducky,0.1024174,102,2,Rare,2025-02-09,Vanilla,09/02/2025 07:01:02 AM,07:01:02,Existing,2025-02-05
porges_,Yellow Mandarin Fish,0.1631415,147,1,Epic,2025-02-09,Vanilla,09/02/2025 07:01:25 AM,07:01:25,Existing,2025-02-05
mynameisjasonn,Carp - SV,56.33257,17,3,Common,2025-02-09,Stardew Valley,09/02/2025 07:01:49 AM,07:01:49,Existing,2025-02-05
thedevilkid,Walleye,38.39379,42,1,Uncommon,2025-02-10,Stardew Valley,10/02/2025 11:16:33 PM,23:16:33,Existing,2025-02-05
palfly15,Halibut,34.67775,51,2,Uncommon,2025-02-10,Stardew Valley,10/02/2025 11:16:55 PM,23:16:55,Existing,2025-02-05
mynameisjasonn,Carp,6.579954,12,1,Common,2025-02-10,Vanilla,10/02/2025 11:17:36 PM,23:17:36,Existing,2025-02-05
palfly15,Perch,2.550471,26,1,Common,2025-02-10,Vanilla,10/02/2025 11:18:32 PM,23:18:32,Existing,2025-02-05
thedevilkid,Slimejack,24.41266,103,1,Epic,2025-02-10,Stardew Valley,10/02/2025 11:18:54 PM,23:18:54,Existing,2025-02-05
mynameisjasonn,Crimsonfish,19.57418,419,1,Legendary,2025-02-10,Stardew Valley,10/02/2025 11:19:17 PM,23:19:17,Existing,2025-02-05
bvnfire,Nimbochromis,3.298285,71,2,Rare,2025-02-10,Vanilla,10/02/2025 11:19:47 PM,23:19:47,New,2025-02-05
can_non_ball66,Gummy Sharks,2.048094,31,2,Uncommon,2025-02-10,Vanilla,10/02/2025 11:20:09 PM,23:20:09,NewRecord,2025-02-05
thedevilkid,Atlantic Cod,36.42229,27,1,Common,2025-02-10,Vanilla,10/02/2025 11:21:57 PM,23:21:57,Existing,2025-02-05
mccrarian,Coffee Cup,0.2176576,2,2,Junk,2025-02-10,Vanilla,10/02/2025 11:22:19 PM,23:22:19,Existing,2025-02-05
thedevilkid,Barracuda,8.021771,27,1,Common,2025-02-10,Vanilla,10/02/2025 11:40:57 PM,23:40:57,Existing,2025-02-05
mccrarian,Tiger Trout,21.59484,62,2,Rare,2025-02-10,Stardew Valley,10/02/2025 11:41:28 PM,23:41:28,Existing,2025-02-05
porges_,Red-knobbed Starfish,0.08232974,58,1,Rare,2025-02-10,Vanilla,10/02/2025 11:41:50 PM,23:41:50,Existing,2025-02-05
palfly15,Henry's Shoe,1.782277,4,1,Junk,2025-02-10,Vanilla,10/02/2025 11:42:12 PM,23:42:12,Existing,2025-02-05
thedevilkid,CB Longneck,0.1664422,2,1,Junk,2025-02-10,Vanilla,10/02/2025 11:43:19 PM,23:43:19,Existing,2025-02-05
thedevilkid,Clownfish,0.194703,88,1,Rare,2025-02-10,Vanilla,10/02/2025 11:57:00 PM,23:57:00,Existing,2025-02-05
porges_,Can,0.5489054,5,2,Junk,2025-02-10,Vanilla,10/02/2025 11:57:23 PM,23:57:23,NewRecord,2025-02-05
thedevilkid,Carp,6.893748,13,1,Common,2025-02-11,Vanilla,11/02/2025 12:16:14 AM,00:16:14,Existing,2025-02-05
mynameisjasonn,Thong,0.2244901,2,3,Junk,2025-02-11,Vanilla,11/02/2025 12:16:56 AM,00:16:56,NewRecord,2025-02-05
thedevilkid,Black Redeye,37.52417,28,1,Common,2025-02-11,Vanilla,11/02/2025 12:17:47 AM,00:17:47,Existing,2025-02-05
mynameisjasonn,Streaked Spinefoot,0.1817014,36,1,Uncommon,2025-02-11,Vanilla,11/02/2025 12:18:09 AM,00:18:09,Existing,2025-02-05
bugscanthide,Salmon - SV,55.63136,42,1,Uncommon,2025-02-11,Stardew Valley,11/02/2025 12:18:31 AM,00:18:31,Existing,2025-02-05
porges_,Smallmouth Bass,25.08077,28,2,Common,2025-02-11,Stardew Valley,11/02/2025 12:19:18 AM,00:19:18,Existing,2025-02-05
thedevilkid,Perch,3.22338,32,2,Common,2025-02-11,Vanilla,11/02/2025 12:19:40 AM,00:19:40,Existing,2025-02-05
mccrarian,Red-knobbed Starfish,0.0886266,62,1,Rare,2025-02-11,Vanilla,11/02/2025 12:20:02 AM,00:20:02,Existing,2025-02-05
mccrarian,Count Quackula,2.203395,198,3,Epic,2025-02-11,Vanilla,11/02/2025 12:24:12 AM,00:24:12,NewRecord,2025-02-05
thedevilkid,Tiger Trout,17.25447,49,1,Rare,2025-02-11,Stardew Valley,11/02/2025 12:24:38 AM,00:24:38,Existing,2025-02-05
porges_,Herring,21.50998,26,2,Common,2025-02-11,Stardew Valley,11/02/2025 12:25:00 AM,00:25:00,Existing,2025-02-05
thedevilkid,Gummy Worms,0.9938983,10,1,Common,2025-02-11,Vanilla,11/02/2025 12:32:02 AM,00:32:02,Existing,2025-02-05
thedevilkid,Carp - SV,44.02357,13,1,Common,2025-02-11,Stardew Valley,11/02/2025 12:35:44 AM,00:35:44,Existing,2025-02-05
mccrarian,Smallmouth Bass,20.61471,23,1,Common,2025-02-11,Stardew Valley,11/02/2025 12:36:05 AM,00:36:05,Existing,2025-02-05
porges_,Largemouth Bass,27.89247,45,1,Uncommon,2025-02-11,Stardew Valley,11/02/2025 12:36:29 AM,00:36:29,Existing,2025-02-05
porges_,Bullhead,29.18093,43,1,Uncommon,2025-02-11,Stardew Valley,11/02/2025 12:46:00 AM,00:46:00,Existing,2025-02-05
thedevilkid,Barracuda,9.755291,33,2,Common,2025-02-11,Vanilla,11/02/2025 12:46:22 AM,00:46:22,NewRecord,2025-02-05
porges_,Herring,18.59784,22,1,Common,2025-02-11,Stardew Valley,11/02/2025 12:49:43 AM,00:49:43,Existing,2025-02-05
porges_,Barracuda,9.412075,31,2,Common,2025-02-11,Vanilla,11/02/2025 01:04:13 AM,01:04:13,Existing,2025-02-05
mccrarian,Nimbochromis,2.616152,57,1,Rare,2025-02-11,Vanilla,11/02/2025 01:04:56 AM,01:04:56,Existing,2025-02-05
porges_,Zero,9.037066,678,1,Legendary,2025-02-11,Vanilla,11/02/2025 01:35:55 AM,01:35:55,New,2025-02-05
mccrarian,Green Sea Turtle,141.7278,62,1,Rare,2025-02-11,Vanilla,11/02/2025 01:36:30 AM,01:36:30,Existing,2025-02-05
mynameisjasonn,Scooter,15.07131,50,2,Junk,2025-02-11,Vanilla,11/02/2025 01:51:17 AM,01:51:17,Existing,2025-02-05
porges_,Scrapermouth Mbuna,0.2227348,45,3,Uncommon,2025-02-11,Vanilla,11/02/2025 01:51:39 AM,01:51:39,Existing,2025-02-05
porges_,Goby,10.62328,90,1,Epic,2025-02-11,Stardew Valley,11/02/2025 01:54:21 AM,01:54:21,New,2025-02-05
porges_,Tire,31.69429,11,2,Junk,2025-02-11,Vanilla,11/02/2025 02:11:54 AM,02:11:54,Existing,2025-02-05
porges_,Frontosa Cichlid,0.5634466,39,3,Uncommon,2025-02-11,Vanilla,11/02/2025 02:17:25 AM,02:17:25,NewRecord,2025-02-05
mynameisjasonn,Mussel,0.09034445,9,1,Common,2025-02-11,Vanilla,11/02/2025 02:18:15 AM,02:18:15,Existing,2025-02-05
porges_,Thong,0.1872123,2,1,Junk,2025-02-11,Vanilla,11/02/2025 02:19:20 AM,02:19:20,Existing,2025-02-05
isamook314159,Perch - SV,22.47456,31,1,Uncommon,2025-02-11,Stardew Valley,11/02/2025 02:37:45 AM,02:37:45,New,2025-02-05
porges_,Murex Shellfish,0.461832,37,1,Uncommon,2025-02-11,Vanilla,11/02/2025 02:41:14 AM,02:41:14,Existing,2025-02-05
porges_,Salmon,3.941817,30,1,Common,2025-02-11,Vanilla,11/02/2025 03:10:41 AM,03:10:41,Existing,2025-02-05
porges_,Branch,0.5377511,2,2,Junk,2025-02-11,Vanilla,11/02/2025 03:15:28 AM,03:15:28,NewRecord,2025-02-05
porges_,Weird Drawing of a Fish?,0.4545801,9,1,Junk,2025-02-11,Vanilla,11/02/2025 03:18:32 AM,03:18:32,New,2025-02-05
